"Relative","Count","SrcBytes","DstBytes","ExitCode"
"GameData\DFPJ\CharFace\CFID_0\CharID_50-0","11","286182","54882","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_50-1","13","330292","37237","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_50-2","14","343690","38482","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_50-3","13","314542","36169","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_50-4","14","374922","39013","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_51-0","11","208036","46428","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_51-1","20","343376","29095","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_51-2","16","233064","27922","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_51-3","22","292130","25329","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_51-4","17","271542","34196","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-0","11","233660","47102","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-2","16","254146","27746","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-27","23","512420","40047","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-3","14","217600","29147","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-52","15","223040","26272","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_52-53","23","463322","35349","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_53-0","11","293492","53760","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_53-1","13","302728","33931","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_53-2","14","356752","38517","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_53-3","14","313992","32669","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_53-4","14","408256","42240","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_54-0","11","257058","57532","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_54-1","24","532238","33557","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_54-2","20","363400","32892","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_54-3","25","452784","30148","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_54-9","16","305896","32373","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-0","11","334748","64020","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-1","21","790562","51674","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-2","14","369776","36644","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-27","25","852906","52566","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-4","15","316104","41406","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_55-54","23","704910","45689","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_56-0","11","296200","51581","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_56-1","14","354744","37258","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_56-2","14","245826","29393","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_56-3","16","376286","36579","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_56-4","14","224656","28706","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-0","11","284500","51012","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-1","24","592604","41003","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-10","15","271744","34197","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-2","14","222542","26594","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-3","26","588716","39345","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-38","14","192054","25961","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_57-4","14","305348","34847","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_58-1","13","231866","28751","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_58-2","22","401956","35426","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_58-3","14","197130","25051","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_58-4","13","196612","27465","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-0","11","216144","47281","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-1","22","549994","43065","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-2","21","282662","24205","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-3","24","504560","38024","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-33","14","215776","27275","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-34","14","240486","29319","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_59-4","21","483756","40521","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_6-0","11","317924","61122","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_6-1","20","511278","45731","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_6-2","16","378294","37422","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_6-3","22","509536","42758","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_6-9","22","764318","50028","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_60-0","11","271596","53919","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_60-1","13","379272","39344","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_60-2","14","242600","29166","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_60-3","14","343344","35995","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_60-4","14","254330","29753","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_61-0","11","215722","48442","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_61-1","12","243858","34249","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_61-2","8","139654","28177","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_61-3","14","233030","32411","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_61-4","13","348808","35789","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_62-0","12","305552","54701","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_62-1","13","384652","46142","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_62-2","14","302764","36010","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_62-3","14","376680","43758","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_62-4","14","276700","35241","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_63-0","11","214970","50350","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_63-1","13","276398","31426","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_63-2","13","239440","29227","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_63-3","14","288664","31683","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_63-4","15","293448","31166","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-0","11","244678","51988","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-1","10","224904","28816","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-2","20","343282","36189","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-3","10","200500","26189","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-38","14","187806","24793","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_64-4","14","296936","32552","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_65-1","13","316368","38254","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_65-2","22","574020","43878","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_65-3","14","318626","37326","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_65-4","14","385680","41098","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_66-1","14","344404","35154","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_66-2","16","325376","30305","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_66-3","16","358088","33114","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_66-4","25","702848","37967","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_67-2","54","1010224","37665","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_68-0","11","229478","49104","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_68-1","20","440042","35796","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_68-2","16","252610","27692","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_68-3","22","397328","31379","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_68-9","14","237810","30208","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_69-2","14","252002","32842","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-0","11","261508","48827","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-1","20","399440","32866","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-10","17","224048","29093","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-2","15","239030","49075","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-3","22","397888","32149","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_7-4","14","276068","29281","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_70-0","12","299990","56395","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_70-1","13","335306","42528","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_70-2","16","284826","34897","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_70-3","14","308764","40077","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_70-4","17","448026","61954","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_71-0","11","233258","44692","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_71-1","13","301266","36421","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_71-2","14","193946","26979","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_71-3","14","281486","33413","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_71-4","15","193660","28003","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_72-0","11","271094","53358","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_72-1","13","306400","35137","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_72-2","14","301236","33691","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_72-3","14","311872","33880","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_72-4","16","465826","38504","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_73-0","11","191794","44997","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_73-1","20","605380","43636","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_73-2","16","295026","31848","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_73-3","22","580918","40612","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_73-4","22","609792","44515","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_74-0","11","213060","49721","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_74-1","13","267104","32442","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_74-2","14","248034","30945","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_74-3","14","277234","31002","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_74-4","14","282968","33014","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_75-1","16","353462","49185","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_75-2","23","531504","38761","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_75-3","16","324636","46006","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_75-4","18","392560","40691","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_76-0","10","144030","35493","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_76-1","21","246186","36634","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_76-2","21","168684","15990","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_76-3","19","210982","18768","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_76-4","19","278324","26432","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-0","11","233870","54542","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-1","25","477228","38169","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-2","16","277908","33040","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-3","28","534470","45983","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-4","16","505110","53438","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_77-55","14","265262","34086","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_78-15","6","57940","22896","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_79-1","13","212396","25692","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_79-2","22","506510","39360","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_79-3","14","209430","24340","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_79-4","16","374636","36721","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-0","10","257974","44705","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-1","13","257574","38554","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-11","10","130618","19538","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-12","10","130668","23069","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-13","14","237884","28039","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-14","10","162428","24808","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-2","9","165586","28132","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_8-4","14","265538","33222","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_80-0","11","249034","52939","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_80-27","14","341756","47606","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_80-3","15","301280","40336","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_80-56","27","515750","39748","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_80-57","16","300450","33701","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_81-0","11","245944","50339","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_81-1","13","325568","38051","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_81-2","14","236670","29273","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_81-3","14","333244","36225","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_81-4","14","293488","40947","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-0","11","263572","53201","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-1","20","509144","39262","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-3","22","492182","35620","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-4","14","258830","30356","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-58","27","492858","33977","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_82-59","16","314642","33102","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_83-0","11","236930","47453","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_83-1","13","366756","44217","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_83-2","13","277264","45112","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_83-3","14","366950","43893","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_83-4","14","272522","38128","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_84-0","11","259386","53588","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_84-1","20","728242","50595","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_84-2","15","304168","33243","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_84-3","23","758270","47253","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_84-4","23","708014","49517","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_85-0","11","298978","69424","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_85-1","20","576980","47506","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_85-2","14","338488","36553","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_85-3","22","565592","44647","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_85-4","14","298038","37060","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_86-60","11","299674","67769","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_86-61","20","399912","32501","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_86-62","17","257824","33667","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_86-63","23","405516","30888","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_86-64","14","251730","29829","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_87-1","12","297860","36700","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_87-2","22","439122","35294","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_87-3","14","319340","35577","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_87-4","14","340938","36805","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_88-1","13","251870","30448","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_88-2","22","360882","32874","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_88-3","14","247204","28320","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_88-4","14","275560","32717","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_89-0","11","212424","51152","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_89-1","17","332700","31502","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_89-2","16","244680","25807","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_89-3","16","301798","30020","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_89-9","14","222590","27342","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_9-15","8","168556","40438","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-0","11","245234","57001","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-1","20","507916","39591","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-3","22","460508","34570","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-4","14","338068","40545","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-65","27","648230","45475","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_90-66","16","339844","36252","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_91-0","11","243726","48039","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_91-1","14","380502","41761","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_91-2","14","283082","33027","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_91-3","15","385818","47582","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_91-4","14","260330","36915","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_92-0","12","285376","66309","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_92-1","25","788306","54571","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_92-2","17","342718","35632","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_92-3","26","767092","51415","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_92-4","16","411738","43863","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_93-0","11","329062","55868","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_93-1","20","691498","51680","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_93-2","16","379278","35069","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_93-3","21","668370","48644","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_93-4","14","402122","42519","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-0","11","254070","49642","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-1","24","630250","43865","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-16","14","235630","29580","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-2","27","791166","52448","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-3","27","649642","43632","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-6","16","349250","37713","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-67","10","257586","36678","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_94-68","7","127266","26803","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_95-2","14","369666","46113","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_96-17","14","202612","26867","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_96-18","14","249258","32844","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_96-19","14","209170","28473","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-0","11","284882","58086","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-1","26","765468","46594","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-2","16","333764","36099","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-3","27","715832","42904","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-69","7","137090","27585","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_97-70","14","279440","34987","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_98-0","11","220976","44403","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_98-1","12","168784","22607","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_98-3","15","195326","25243","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_98-4","14","246468","30078","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_98-71","14","202632","28023","0"
"GameData\DFPJ\CharFace\CFID_0\CharID_99-2","14","280458","34981","0"
"GameData\QNZL\CharFace\113014009","1","24224","29516","0"
"GameData\QNZL\CharFace\123014021","1","21396","26530","0"
"GameData\QNZL\CharFace\213016024","1","23156","27974","0"
"GameData\QNZL\CharFace\223016188","1","19958","24956","0"
"GameData\QNZL\CharFace\233016010","1","26442","31676","0"
"GameData\QNZL\CharFace\243016011","1","20696","25857","0"
"GameData\QNZL\CharFace\3000000","1","29198","34114","0"
"GameData\QNZL\CharFace\3000001","1","42806","40173","0"
"GameData\QNZL\CharFace\3000002","1","18960","23440","0"
"GameData\QNZL\CharFace\3000003","1","25576","27929","0"
"GameData\QNZL\CharFace\3000004","1","32238","33128","0"
"GameData\QNZL\CharFace\3000005","1","22498","27680","0"
"GameData\QNZL\CharFace\3000006","1","23104","27837","0"
"GameData\QNZL\CharFace\3011001","1","36962","35396","0"
"GameData\QNZL\CharFace\3011002","1","34530","36100","0"
"GameData\QNZL\CharFace\3013001","1","26836","28858","0"
"GameData\QNZL\CharFace\3013003","1","28510","35030","0"
"GameData\QNZL\CharFace\3013004","1","18328","22633","0"
"GameData\QNZL\CharFace\301300401","1","30044","35114","0"
"GameData\QNZL\CharFace\3013006","1","24370","29431","0"
"GameData\QNZL\CharFace\3013007","1","36520","40743","0"
"GameData\QNZL\CharFace\3013008","1","35536","39417","0"
"GameData\QNZL\CharFace\3013009","1","33910","37071","0"
"GameData\QNZL\CharFace\3013011","1","28922","34990","0"
"GameData\QNZL\CharFace\301301101","1","28604","34570","0"
"GameData\QNZL\CharFace\3013012","1","30628","36517","0"
"GameData\QNZL\CharFace\3013013","1","27380","33504","0"
"GameData\QNZL\CharFace\3013014","1","39330","41447","0"
"GameData\QNZL\CharFace\3013015","1","31238","34652","0"
"GameData\QNZL\CharFace\3013017","1","40454","40826","0"
"GameData\QNZL\CharFace\3013018","1","33416","35698","0"
"GameData\QNZL\CharFace\3013019","1","36902","40034","0"
"GameData\QNZL\CharFace\3013020","1","20060","24434","0"
"GameData\QNZL\CharFace\3013022","1","39562","39198","0"
"GameData\QNZL\CharFace\3013023","1","22398","27468","0"
"GameData\QNZL\CharFace\3013025","1","35328","39673","0"
"GameData\QNZL\CharFace\3014001","1","27388","33417","0"
"GameData\QNZL\CharFace\3014002","1","24772","30213","0"
"GameData\QNZL\CharFace\3014003","1","32168","39044","0"
"GameData\QNZL\CharFace\3014004","1","29378","33134","0"
"GameData\QNZL\CharFace\3014005","1","24342","29178","0"
"GameData\QNZL\CharFace\3014006","1","23488","28702","0"
"GameData\QNZL\CharFace\3014009","1","19420","23701","0"
"GameData\QNZL\CharFace\301400901","1","27248","32979","0"
"GameData\QNZL\CharFace\3014011","1","26664","32070","0"
"GameData\QNZL\CharFace\301401101","1","31108","37781","0"
"GameData\QNZL\CharFace\3014012","1","29178","35454","0"
"GameData\QNZL\CharFace\3014016","1","35880","42380","0"
"GameData\QNZL\CharFace\3014017","1","35070","42281","0"
"GameData\QNZL\CharFace\3014018","1","31010","32840","0"
"GameData\QNZL\CharFace\3014019","1","34204","38851","0"
"GameData\QNZL\CharFace\3014020","1","43046","48759","0"
"GameData\QNZL\CharFace\3014021","1","27432","33995","0"
"GameData\QNZL\CharFace\301402101","1","36456","44706","0"
"GameData\QNZL\CharFace\3014022","1","31270","37375","0"
"GameData\QNZL\CharFace\301402201","1","30456","36746","0"
"GameData\QNZL\CharFace\3014023","1","26294","32189","0"
"GameData\QNZL\CharFace\301402301","1","21610","26286","0"
"GameData\QNZL\CharFace\3014024","1","29654","35684","0"
"GameData\QNZL\CharFace\301402401","1","17036","20934","0"
"GameData\QNZL\CharFace\3014025","1","29738","35604","0"
"GameData\QNZL\CharFace\301402501","1","26612","32438","0"
"GameData\QNZL\CharFace\301402502","1","23196","28287","0"
"GameData\QNZL\CharFace\3014026","1","22734","25338","0"
"GameData\QNZL\CharFace\3014027","1","34048","41104","0"
"GameData\QNZL\CharFace\3014028","1","25742","31419","0"
"GameData\QNZL\CharFace\3014029","1","33050","40348","0"
"GameData\QNZL\CharFace\3014030","1","19688","23658","0"
"GameData\QNZL\CharFace\301403001","1","29144","35742","0"
"GameData\QNZL\CharFace\3014031","1","23998","29360","0"
"GameData\QNZL\CharFace\301403101","1","27392","33575","0"
"GameData\QNZL\CharFace\3015001","1","29054","35286","0"
"GameData\QNZL\CharFace\301500101","1","25282","31095","0"
"GameData\QNZL\CharFace\3015002","1","39564","40913","0"
"GameData\QNZL\CharFace\301500201","1","31332","33512","0"
"GameData\QNZL\CharFace\3015004","1","27980","34079","0"
"GameData\QNZL\CharFace\301500401","1","24114","27580","0"
"GameData\QNZL\CharFace\301500402","1","25722","30939","0"
"GameData\QNZL\CharFace\3015006","1","37874","44629","0"
"GameData\QNZL\CharFace\301500601","1","26458","32352","0"
"GameData\QNZL\CharFace\3015007","1","25356","30793","0"
"GameData\QNZL\CharFace\301500701","1","19004","22865","0"
"GameData\QNZL\CharFace\3015008","1","31554","36164","0"
"GameData\QNZL\CharFace\301500801","1","31084","37491","0"
"GameData\QNZL\CharFace\301500802","1","23884","29126","0"
"GameData\QNZL\CharFace\3016009","1","27224","33118","0"
"GameData\QNZL\CharFace\301600901","1","16606","20958","0"
"GameData\QNZL\CharFace\301600903","1","26498","32200","0"
"GameData\QNZL\CharFace\301600904","1","27088","32662","0"
"GameData\QNZL\CharFace\3016010","1","30570","36825","0"
"GameData\QNZL\CharFace\301601002","1","28442","34398","0"
"GameData\QNZL\CharFace\3016011","1","34002","39455","0"
"GameData\QNZL\CharFace\3016013","1","26492","32390","0"
"GameData\QNZL\CharFace\301601301","1","27070","32851","0"
"GameData\QNZL\CharFace\3016016","1","26890","32999","0"
"GameData\QNZL\CharFace\3016017","1","26972","33277","0"
"GameData\QNZL\CharFace\3016020","1","40254","47989","0"
"GameData\QNZL\CharFace\301602001","1","25768","31604","0"
"GameData\QNZL\CharFace\3016022","1","28678","34833","0"
"GameData\QNZL\CharFace\301602201","1","30998","37320","0"
"GameData\QNZL\CharFace\3016023","1","23480","28952","0"
"GameData\QNZL\CharFace\3016024","1","39192","30975","0"
"GameData\QNZL\CharFace\301602401","1","28096","33982","0"
"GameData\QNZL\CharFace\3016031","1","38998","46448","0"
"GameData\QNZL\CharFace\301603101","1","31292","37851","0"
"GameData\QNZL\CharFace\3016038","1","26754","32497","0"
"GameData\QNZL\CharFace\3016049","1","26472","32693","0"
"GameData\QNZL\CharFace\301604901","1","18618","23329","0"
"GameData\QNZL\CharFace\3016068","1","24004","29084","0"
"GameData\QNZL\CharFace\301606801","1","26166","31996","0"
"GameData\QNZL\CharFace\3016078","1","25568","30801","0"
"GameData\QNZL\CharFace\301607801","1","22054","27022","0"
"GameData\QNZL\CharFace\3016119","1","27722","34451","0"
"GameData\QNZL\CharFace\3016130","1","25876","31314","0"
"GameData\QNZL\CharFace\301613001","1","29820","35860","0"
"GameData\QNZL\CharFace\3016187","1","28010","34218","0"
"GameData\QNZL\CharFace\301618701","1","20610","25377","0"
